=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2026.08.30 00:25:12 =~=~=~=~=~=~=~=~=~=~=~=
Temperature: 25.65
Temperature: 25.64
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.64
Temperature: 25.63
Temperature: 25.63
Temperature: 25.64
Temperature: 25.62
Temperature: 25.63
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.63
Temperature: 25.62
Temperature: 25.63
Temperature: 25.62
302,34.23,35.00,0.77,43.15,40.00,0.100,30.94,12.22
303,34.23,35.00,0.77,43.23,40.00,0.100,30.94,12.29
304,34.18,35.00,0.82,45.19,40.00,0.100,32.81,12.38
305,34.22,35.00,0.78,43.70,40.00,0.100,31.25,12.45
306,34.23,35.00,0.77,43.47,40.00,0.100,30.94,12.53
307,34.29,35.00,0.71,41.04,40.00,0.100,28.44,12.60
308,34.26,35.00,0.74,42.36,40.00,0.100,29.69,12.68
309,34.23,35.00,0.77,43.38,40.00,0.100,30.62,12.75
310,34.23,35.00,0.77,43.45,40.00,0.100,30.62,12.83
311,34.23,35.00,0.77,43.53,40.00,0.100,30.62,12.91
312,34.29,35.00,0.71,41.41,40.00,0.100,28.44,12.98
313,34.29,35.00,0.71,41.49,40.00,0.100,28.44,13.05
314,34.18,35.00,0.82,45.94,40.00,0.100,32.81,13.13
315,34.21,35.00,0.79,44.77,40.00,0.100,31.56,13.21
316,34.22,35.00,0.78,44.54,40.00,0.100,31.25,13.29
317,34.24,35.00,0.76,43.67,40.00,0.100,30.31,13.36
318,34.28,35.00,0.72,42.18,40.00,0.100,28.75,13.43
319,34.26,35.00,0.74,43.20,40.00,0.100,29.69,13.51
320,34.27,35.00,0.73,42.96,40.00,0.100,29.38,13.58
321,34.26,35.00,0.74,43.34,40.00,0.100,29.69,13.66
322,34.27,35.00,0.73,42.79,40.00,0.100,29.06,13.73
323,34.31,35.00,0.69,41.30,40.00,0.100,27.50,13.80
324,34.35,35.00,0.65,39.80,40.00,0.100,25.94,13.86
325,34.36,35.00,0.64,39.55,40.00,0.100,25.62,13.93
326,34.37,35.00,0.63,39.30,40.00,0.100,25.31,13.99
327,34.37,35.00,0.63,39.37,40.00,0.100,25.31,14.05
328,34.38,35.00,0.62,39.12,40.00,0.100,25.00,14.12
329,34.30,35.00,0.70,42.31,40.00,0.100,28.12,14.19
330,34.29,35.00,0.71,42.69,40.00,0.100,28.44,14.26
331,34.30,35.00,0.70,42.45,40.00,0.100,28.12,14.33
332,34.26,35.00,0.74,44.09,40.00,0.100,29.69,14.40
333,34.27,35.00,0.73,43.54,40.00,0.100,29.06,14.47
334,34.30,35.00,0.70,42.67,40.00,0.100,28.12,14.54
336,34.31,35.00,0.69,42.11,40.00,0.100,27.50,14.61
337,34.29,35.00,0.71,43.12,40.00,0.100,28.44,14.68
338,34.31,35.00,0.69,42.25,40.00,0.100,27.50,14.75
339,34.33,35.00,0.67,41.70,40.00,0.100,26.88,14.82
340,34.30,35.00,0.70,43.02,40.00,0.100,28.12,14.89
341,34.30,35.00,0.70,42.77,40.00,0.100,27.81,14.96
342,34.30,35.00,0.70,43.16,40.00,0.100,28.12,15.03
343,34.24,35.00,0.76,45.42,40.00,0.100,30.31,15.11
344,34.16,35.00,0.84,48.63,40.00,0.100,33.44,15.19
345,34.21,35.00,0.79,46.83,40.00,0.100,31.56,15.27
346,34.22,35.00,0.78,46.60,40.00,0.100,31.25,15.35
347,34.19,35.00,0.81,47.93,40.00,0.100,32.50,15.43
348,34.16,35.00,0.84,49.26,40.00,0.100,33.75,15.51
349,34.20,35.00,0.80,47.47,40.00,0.100,31.88,15.59
350,34.20,35.00,0.80,47.55,40.00,0.100,31.88,15.67
351,34.13,35.00,0.87,50.45,40.00,0.100,34.69,15.76
352,34.08,35.00,0.92,52.73,40.00,0.100,36.88,15.85
353,34.05,35.00,0.95,53.76,40.00,0.100,37.81,15.95
354,34.06,35.00,0.94,53.54,40.00,0.100,37.50,16.04
355,33.96,35.00,1.04,57.71,40.00,0.100,41.56,16.14
356,34.05,35.00,0.95,54.05,40.00,0.100,37.81,16.24
357,33.98,35.00,1.02,56.96,40.00,0.100,40.62,16.34
358,34.04,35.00,0.96,54.87,40.00,0.100,38.44,16.44
359,34.04,35.00,0.96,54.97,40.00,0.100,38.44,16.53
360,34.06,35.00,0.94,54.12,40.00,0.100,37.50,16.62
361,34.04,35.00,0.96,55.16,40.00,0.100,38.44,16.72
362,34.08,35.00,0.92,53.69,40.00,0.100,36.88,16.81
363,34.07,35.00,0.93,54.09,40.00,0.100,37.19,16.91
364,34.09,35.00,0.91,53.56,40.00,0.100,36.56,17.00
365,34.09,35.00,0.91,53.34,40.00,0.100,36.25,17.09
366,34.12,35.00,0.88,52.49,40.00,0.100,35.31,17.18
367,34.12,35.00,0.88,52.26,40.00,0.100,35.00,17.26
368,34.14,35.00,0.86,51.72,40.00,0.100,34.38,17.35
369,34.12,35.00,0.88,52.44,40.00,0.100,35.00,17.44
370,34.15,35.00,0.85,51.59,40.00,0.100,34.06,17.52
371,34.14,35.00,0.86,51.98,40.00,0.100,34.38,17.61
372,34.15,35.00,0.85,51.76,40.00,0.100,34.06,17.69
373,34.09,35.00,0.91,54.03,40.00,0.100,36.25,17.78
374,34.07,35.00,0.93,55.06,40.00,0.100,37.19,17.88
375,34.11,35.00,0.89,53.59,40.00,0.100,35.62,17.97
376,34.11,35.00,0.89,53.68,40.00,0.100,35.62,18.06
377,34.12,35.00,0.88,53.14,40.00,0.100,35.00,18.14
378,34.14,35.00,0.86,52.60,40.00,0.100,34.38,18.23
379,34.17,35.00,0.83,51.44,40.00,0.100,33.12,18.31
380,34.19,35.00,0.81,50.89,40.00,0.100,32.50,18.39
381,34.09,35.00,0.91,54.73,40.00,0.100,36.25,18.48
382,34.08,35.00,0.92,55.45,40.00,0.100,36.88,18.58
383,34.12,35.00,0.88,53.98,40.00,0.100,35.31,18.66
384,34.11,35.00,0.89,54.38,40.00,0.100,35.62,18.75
385,34.13,35.00,0.87,53.53,40.00,0.100,34.69,18.84
386,34.14,35.00,0.86,53.30,40.00,0.100,34.38,18.93
387,34.16,35.00,0.84,52.76,40.00,0.100,33.75,19.01
388,34.05,35.00,0.95,56.92,40.00,0.100,37.81,19.10
389,34.14,35.00,0.86,53.57,40.00,0.100,34.38,19.19
390,34.04,35.00,0.96,57.72,40.00,0.100,38.44,19.29
391,34.00,35.00,1.00,59.39,40.00,0.100,40.00,19.39
392,34.11,35.00,0.89,55.10,40.00,0.100,35.62,19.48
393,34.12,35.00,0.88,54.56,40.00,0.100,35.00,19.56
394,34.10,35.00,0.90,55.59,40.00,0.100,35.94,19.65
395,34.16,35.00,0.84,53.17,40.00,0.100,33.44,19.74
396,34.16,35.00,0.84,53.26,40.00,0.100,33.44,19.82
397,34.15,35.00,0.85,53.97,40.00,0.100,34.06,19.91
398,34.11,35.00,0.89,55.62,40.00,0.100,35.62,19.99
399,34.12,35.00,0.88,55.40,40.00,0.100,35.31,20.08
400,34.12,35.00,0.88,55.17,40.00,0.100,35.00,20.17
401,34.12,35.00,0.88,55.57,40.00,0.100,35.31,20.26
402,34.12,35.00,0.88,55.35,40.00,0.100,35.00,20.35
