81,29.05,35.00,5.95,29.73,5.00
82,29.07,35.00,5.93,29.65,5.00
83,29.08,35.00,5.92,29.61,5.00
84,29.09,35.00,5.91,29.57,5.00
85,29.09,35.00,5.91,29.53,5.00
86,29.10,35.00,5.90,29.49,5.00
87,29.12,35.00,5.88,29.41,5.00
88,29.12,35.00,5.88,29.38,5.00
89,29.13,35.00,5.87,29.34,5.00
90,29.15,35.00,5.85,29.26,5.00
91,29.16,35.00,5.84,29.22,5.00
92,29.16,35.00,5.84,29.18,5.00
93,29.18,35.00,5.82,29.10,5.00
94,29.19,35.00,5.81,29.06,5.00
95,29.20,35.00,5.80,28.98,5.00
96,29.22,35.00,5.78,28.91,5.00
97,29.23,35.00,5.77,28.87,5.00
98,29.23,35.00,5.77,28.83,5.00
99,29.23,35.00,5.77,28.83,5.00
100,29.27,35.00,5.73,28.67,5.00
101,29.27,35.00,5.73,28.63,5.00
102,29.28,35.00,5.72,28.59,5.00
103,29.28,35.00,5.72,28.59,5.00
104,29.28,35.00,5.72,28.59,5.00
105,29.30,35.00,5.70,28.52,5.00
106,29.31,35.00,5.69,28.44,5.00
107,29.32,35.00,5.68,28.40,5.00
108,29.33,35.00,5.67,28.36,5.00
109,29.33,35.00,5.67,28.36,5.00
110,29.34,35.00,5.66,28.28,5.00
111,29.36,35.00,5.64,28.20,5.00
112,29.37,35.00,5.63,28.16,5.00
113,29.36,35.00,5.64,28.20,5.00
114,29.38,35.00,5.62,28.09,5.00
115,29.39,35.00,5.61,28.05,5.00
116,29.40,35.00,5.60,28.01,5.00
117,29.42,35.00,5.58,27.89,5.00
118,29.38,35.00,5.62,28.12,5.00
119,29.40,35.00,5.60,28.01,5.00
120,29.41,35.00,5.59,27.97,5.00
121,29.42,35.00,5.58,27.89,5.00
122,29.43,35.00,5.57,27.85,5.00
123,29.45,35.00,5.55,27.73,5.00
124,29.46,35.00,5.54,27.70,5.00
125,29.48,35.00,5.52,27.58,5.00
126,29.49,35.00,5.51,27.54,5.00
127,29.51,35.00,5.49,27.46,5.00
128,29.51,35.00,5.49,27.46,5.00
129,29.51,35.00,5.49,27.46,5.00
130,29.53,35.00,5.47,27.34,5.00
131,29.52,35.00,5.48,27.42,5.00
132,29.55,35.00,5.45,27.27,5.00
133,29.55,35.00,5.45,27.23,5.00
134,29.58,35.00,5.42,27.11,5.00
135,29.59,35.00,5.41,27.03,5.00
136,29.59,35.00,5.41,27.07,5.00
137,29.61,35.00,5.39,26.95,5.00
138,29.61,35.00,5.39,26.95,5.00
139,29.61,35.00,5.39,26.95,5.00
140,29.63,35.00,5.37,26.84,5.00
141,29.66,35.00,5.34,26.72,5.00
142,29.67,35.00,5.33,26.64,5.00
143,29.68,35.00,5.32,26.60,5.00
144,29.70,35.00,5.30,26.52,5.00
145,29.70,35.00,5.30,26.48,5.00
146,29.70,35.00,5.30,26.48,5.00
147,29.72,35.00,5.28,26.41,5.00
148,29.73,35.00,5.27,26.37,5.00
149,29.73,35.00,5.27,26.37,5.00
150,29.72,35.00,5.28,26.41,5.00
151,29.72,35.00,5.28,26.41,5.00
152,29.73,35.00,5.27,26.33,5.00
153,29.75,35.00,5.25,26.25,5.00
154,29.77,35.00,5.23,26.13,5.00
155,29.78,35.00,5.22,26.09,5.00
156,29.78,35.00,5.22,26.09,5.00
157,29.80,35.00,5.20,26.02,5.00
158,29.81,35.00,5.19,25.94,5.00
159,29.83,35.00,5.17,25.86,5.00
160,29.83,35.00,5.17,25.86,5.00
161,29.83,35.00,5.17,25.86,5.00
162,29.85,35.00,5.15,25.74,5.00
163,29.86,35.00,5.14,25.70,5.00
164,29.87,35.00,5.13,25.66,5.00
165,29.88,35.00,5.12,25.62,5.00
166,29.88,35.00,5.12,25.62,5.00
167,29.88,35.00,5.12,25.62,5.00
168,29.88,35.00,5.12,25.62,5.00
169,29.88,35.00,5.12,25.62,5.00
170,29.89,35.00,5.11,25.55,5.00
171,29.91,35.00,5.09,25.47,5.00
172,29.91,35.00,5.09,25.43,5.00
173,29.92,35.00,5.08,25.39,5.00
174,29.94,35.00,5.06,25.31,5.00
175,29.95,35.00,5.05,25.27,5.00
176,29.95,35.00,5.05,25.23,5.00
177,29.95,35.00,5.05,25.23,5.00
178,29.96,35.00,5.04,25.20,5.00
179,29.96,35.00,5.04,25.20,5.00
180,29.97,35.00,5.03,25.16,5.00
181,29.99,35.00,5.01,25.04,5.00
182,30.00,35.00,5.00,25.00,5.00
183,30.01,35.00,4.99,24.96,5.00
184,30.01,35.00,4.99,24.96,5.00
185,29.99,35.00,5.01,25.04,5.00
186,30.02,35.00,4.98,24.92,5.00
187,30.03,35.00,4.97,24.84,5.00
188,30.04,35.00,4.96,24.80,5.00
189,30.04,35.00,4.96,24.80,5.00
190,30.02,35.00,4.98,24.88,5.00
191,30.05,35.00,4.95,24.73,5.00
192,30.05,35.00,4.95,24.73,5.00
193,30.07,35.00,4.93,24.65,5.00
194,30.07,35.00,4.93,24.65,5.00
195,30.08,35.00,4.92,24.61,5.00
196,30.09,35.00,4.91,24.57,5.00
197,30.09,35.00,4.91,24.53,5.00
198,30.10,35.00,4.90,24.49,5.00
199,30.10,35.00,4.90,24.49,5.00
200,30.11,35.00,4.89,24.45,5.00
201,30.11,35.00,4.89,24.45,5.00
202,30.12,35.00,4.88,24.41,5.00
203,30.12,35.00,4.88,24.41,5.00
204,30.12,35.00,4.88,24.38,5.00
205,30.12,35.00,4.88,24.38,5.00
206,30.13,35.00,4.87,24.34,5.00
207,30.13,35.00,4.87,24.34,5.00
208,30.14,35.00,4.86,24.30,5.00
209,30.14,35.00,4.86,24.30,5.00
210,30.14,35.00,4.86,24.30,5.00
211,30.15,35.00,4.85,24.26,5.00
212,30.15,35.00,4.85,24.26,5.00
213,30.17,35.00,4.83,24.14,5.00
214,30.18,35.00,4.82,24.10,5.00
215,30.16,35.00,4.84,24.18,5.00
216,30.20,35.00,4.80,24.02,5.00
217,30.20,35.00,4.80,24.02,5.00
218,30.21,35.00,4.79,23.95,5.00
219,30.20,35.00,4.80,23.98,5.00
220,30.22,35.00,4.78,23.91,5.00
221,30.23,35.00,4.77,23.87,5.00
222,30.23,35.00,4.77,23.83,5.00
223,30.24,35.00,4.76,23.79,5.00
224,30.24,35.00,4.76,23.79,5.00
225,30.24,35.00,4.76,23.79,5.00
226,30.23,35.00,4.77,23.83,5.00
227,30.23,35.00,4.77,23.87,5.00
228,30.25,35.00,4.75,23.75,5.00
229,30.25,35.00,4.75,23.75,5.00
230,30.26,35.00,4.74,23.71,5.00
231,30.26,35.00,4.74,23.71,5.00
232,30.27,35.00,4.73,23.63,5.00
233,30.28,35.00,4.72,23.59,5.00
234,30.28,35.00,4.72,23.59,5.00
235,30.29,35.00,4.71,23.55,5.00
236,30.30,35.00,4.70,23.52,5.00
237,30.30,35.00,4.70,23.48,5.00
238,30.30,35.00,4.70,23.48,5.00
239,30.32,35.00,4.68,23.40,5.00
240,30.33,35.00,4.67,23.36,5.00
241,30.33,35.00,4.67,23.36,5.00
242,30.33,35.00,4.67,23.36,5.00
243,30.33,35.00,4.67,23.36,5.00
244,30.32,35.00,4.68,23.40,5.00
245,30.31,35.00,4.69,23.44,5.00
246,30.31,35.00,4.69,23.44,5.00
247,30.32,35.00,4.68,23.40,5.00
248,30.33,35.00,4.67,23.36,5.00
249,30.34,35.00,4.66,23.28,5.00
251,30.35,35.00,4.65,23.24,5.00
252,30.37,35.00,4.63,23.16,5.00
253,30.37,35.00,4.63,23.16,5.00
254,30.38,35.00,4.62,23.12,5.00
255,30.38,35.00,4.62,23.09,5.00
256,30.38,35.00,4.62,23.12,5.00
257,30.37,35.00,4.63,23.16,5.00
258,30.37,35.00,4.63,23.16,5.00
259,30.38,35.00,4.62,23.12,5.00
260,30.38,35.00,4.62,23.09,5.00
261,30.39,35.00,4.61,23.05,5.00
262,30.40,35.00,4.60,23.01,5.00
263,30.38,35.00,4.62,23.09,5.00
264,30.41,35.00,4.59,22.97,5.00
265,30.40,35.00,4.60,23.01,5.00
266,30.41,35.00,4.59,22.93,5.00
267,30.42,35.00,4.58,22.89,5.00
268,30.42,35.00,4.58,22.89,5.00
269,30.42,35.00,4.58,22.89,5.00
270,30.43,35.00,4.57,22.85,5.00
271,30.43,35.00,4.57,22.85,5.00
272,30.42,35.00,4.58,22.89,5.00
273,30.42,35.00,4.58,22.89,5.00
274,30.44,35.00,4.56,22.81,5.00
275,30.45,35.00,4.55,22.77,5.00
276,30.45,35.00,4.55,22.77,5.00
277,30.45,35.00,4.55,22.77,5.00
278,30.45,35.00,4.55,22.77,5.00
279,30.44,35.00,4.56,22.81,5.00
280,30.45,35.00,4.55,22.73,5.00
281,30.45,35.00,4.55,22.73,5.00
282,30.46,35.00,4.54,22.70,5.00
283,30.45,35.00,4.55,22.73,5.00
284,30.45,35.00,4.55,22.73,5.00
285,30.45,35.00,4.55,22.77,5.00
286,30.46,35.00,4.54,22.70,5.00
287,30.46,35.00,4.54,22.70,5.00
288,30.46,35.00,4.54,22.70,5.00
289,30.43,35.00,4.57,22.85,5.00
290,30.46,35.00,4.54,22.70,5.00
291,30.47,35.00,4.53,22.66,5.00
292,30.48,35.00,4.52,22.62,5.00
293,30.48,35.00,4.52,22.58,5.00
294,30.48,35.00,4.52,22.62,5.00
295,30.48,35.00,4.52,22.58,5.00
296,30.48,35.00,4.52,22.62,5.00
297,30.47,35.00,4.53,22.66,5.00
298,30.48,35.00,4.52,22.58,5.00
299,30.49,35.00,4.51,22.54,5.00
300,30.50,35.00,4.50,22.50,5.00
301,30.51,35.00,4.49,22.46,5.00
302,30.51,35.00,4.49,22.46,5.00
303,30.52,35.00,4.48,22.42,5.00
304,30.53,35.00,4.47,22.34,5.00
305,30.54,35.00,4.46,22.30,5.00
306,30.55,35.00,4.45,22.23,5.00
307,30.55,35.00,4.45,22.23,5.00
308,30.55,35.00,4.45,22.27,5.00
309,30.56,35.00,4.44,22.19,5.00
310,30.56,35.00,4.44,22.19,5.00
311,30.55,35.00,4.45,22.23,5.00
312,30.57,35.00,4.43,22.15,5.00
313,30.58,35.00,4.42,22.11,5.00
314,30.58,35.00,4.42,22.11,5.00
315,30.58,35.00,4.42,22.11,5.00
316,30.57,35.00,4.43,22.15,5.00
317,30.58,35.00,4.42,22.11,5.00
318,30.57,35.00,4.43,22.15,5.00
319,30.54,35.00,4.46,22.30,5.00
320,30.55,35.00,4.45,22.23,5.00
321,30.57,35.00,4.43,22.15,5.00
322,30.58,35.00,4.42,22.11,5.00
323,30.58,35.00,4.42,22.11,5.00
324,30.58,35.00,4.42,22.11,5.00
325,30.57,35.00,4.43,22.15,5.00
326,30.58,35.00,4.42,22.11,5.00
327,30.59,35.00,4.41,22.03,5.00
328,30.59,35.00,4.41,22.03,5.00
329,30.59,35.00,4.41,22.03,5.00
330,30.61,35.00,4.39,21.95,5.00
331,30.62,35.00,4.38,21.91,5.00
332,30.55,35.00,4.45,22.27,5.00
333,30.57,35.00,4.43,22.15,5.00
334,30.61,35.00,4.39,21.95,5.00
335,30.62,35.00,4.38,21.91,5.00
336,30.62,35.00,4.38,21.88,5.00
337,30.63,35.00,4.37,21.84,5.00
338,30.64,35.00,4.36,21.80,5.00
339,30.65,35.00,4.35,21.76,5.00
340,30.66,35.00,4.34,21.72,5.00
341,30.64,35.00,4.36,21.80,5.00
342,30.65,35.00,4.35,21.76,5.00
343,30.64,35.00,4.36,21.80,5.00
344,30.66,35.00,4.34,21.72,5.00
345,30.66,35.00,4.34,21.68,5.00
346,30.67,35.00,4.33,21.64,5.00
347,30.67,35.00,4.33,21.64,5.00
348,30.67,35.00,4.33,21.64,5.00
349,30.68,35.00,4.32,21.60,5.00
350,30.68,35.00,4.32,21.60,5.00
351,30.68,35.00,4.32,21.60,5.00
352,30.69,35.00,4.31,21.56,5.00
353,30.68,35.00,4.32,21.60,5.00
354,30.68,35.00,4.32,21.60,5.00
355,30.67,35.00,4.33,21.64,5.00
356,30.67,35.00,4.33,21.64,5.00
357,30.66,35.00,4.34,21.68,5.00
358,30.68,35.00,4.32,21.60,5.00
359,30.68,35.00,4.32,21.60,5.00
360,30.66,35.00,4.34,21.72,5.00
361,30.68,35.00,4.32,21.60,5.00
362,30.70,35.00,4.30,21.52,5.00
363,30.70,35.00,4.30,21.52,5.00
364,30.70,35.00,4.30,21.48,5.00
365,30.69,35.00,4.31,21.56,5.00
366,30.70,35.00,4.30,21.48,5.00
367,30.70,35.00,4.30,21.52,5.00
368,30.70,35.00,4.30,21.48,5.00
369,30.71,35.00,4.29,21.45,5.00
370,30.71,35.00,4.29,21.45,5.00
371,30.72,35.00,4.28,21.41,5.00
372,30.73,35.00,4.27,21.37,5.00
373,30.73,35.00,4.27,21.37,5.00
374,30.73,35.00,4.27,21.33,5.00
375,30.74,35.00,4.26,21.29,5.00
376,30.70,35.00,4.30,21.52,5.00
377,30.72,35.00,4.28,21.41,5.00
378,30.70,35.00,4.30,21.52,5.00
379,30.72,35.00,4.28,21.41,5.00
380,30.72,35.00,4.28,21.41,5.00
381,30.71,35.00,4.29,21.45,5.00
382,30.72,35.00,4.28,21.41,5.00
383,30.72,35.00,4.28,21.41,5.00
384,30.72,35.00,4.28,21.41,5.00
385,30.70,35.00,4.30,21.52,5.00
386,30.70,35.00,4.30,21.48,5.00
387,30.72,35.00,4.28,21.41,5.00
388,30.72,35.00,4.28,21.41,5.00
389,30.73,35.00,4.27,21.37,5.00
390,30.73,35.00,4.27,21.37,5.00
391,30.73,35.00,4.27,21.37,5.00
392,30.74,35.00,4.26,21.29,5.00
393,30.73,35.00,4.27,21.33,5.00
394,30.73,35.00,4.27,21.33,5.00
395,30.72,35.00,4.28,21.41,5.00
396,30.73,35.00,4.27,21.37,5.00
397,30.73,35.00,4.27,21.33,5.00
398,30.73,35.00,4.27,21.33,5.00
399,30.73,35.00,4.27,21.37,5.00
400,30.73,35.00,4.27,21.33,5.00
401,30.76,35.00,4.24,21.21,5.00
402,30.76,35.00,4.24,21.21,5.00
403,30.77,35.00,4.23,21.17,5.00
404,30.77,35.00,4.23,21.17,5.00
405,30.77,35.00,4.23,21.13,5.00
406,30.77,35.00,4.23,21.13,5.00
407,30.77,35.00,4.23,21.17,5.00
408,30.77,35.00,4.23,21.13,5.00
409,30.77,35.00,4.23,21.17,5.00
410,30.77,35.00,4.23,21.13,5.00
411,30.78,35.00,4.22,21.09,5.00
412,30.78,35.00,4.22,21.09,5.00
413,30.78,35.00,4.22,21.09,5.00
414,30.77,35.00,4.23,21.13,5.00
415,30.78,35.00,4.22,21.09,5.00
416,30.78,35.00,4.22,21.09,5.00
417,30.77,35.00,4.23,21.13,5.00
418,30.78,35.00,4.22,21.09,5.00
419,30.77,35.00,4.23,21.13,5.00
420,30.77,35.00,4.23,21.13,5.00
421,30.77,35.00,4.23,21.17,5.00
422,30.76,35.00,4.24,21.21,5.00
423,30.77,35.00,4.23,21.17,5.00
424,30.77,35.00,4.23,21.17,5.00
425,30.75,35.00,4.25,21.25,5.00
426,30.77,35.00,4.23,21.17,5.00
427,30.77,35.00,4.23,21.17,5.00
428,30.77,35.00,4.23,21.13,5.00
429,30.77,35.00,4.23,21.17,5.00
430,30.76,35.00,4.24,21.21,5.00
431,30.77,35.00,4.23,21.17,5.00
432,30.78,35.00,4.22,21.09,5.00
433,30.79,35.00,4.21,21.05,5.00
434,30.77,35.00,4.23,21.13,5.00
435,30.79,35.00,4.21,21.05,5.00
436,30.79,35.00,4.21,21.05,5.00
437,30.77,35.00,4.23,21.13,5.00
438,30.78,35.00,4.22,21.09,5.00
439,30.77,35.00,4.23,21.13,5.00
440,30.77,35.00,4.23,21.13,5.00
441,30.78,35.00,4.22,21.09,5.00
442,30.78,35.00,4.22,21.09,5.00
443,30.78,35.00,4.22,21.09,5.00
444,30.80,35.00,4.20,21.02,5.00
445,30.80,35.00,4.20,20.98,5.00
446,30.80,35.00,4.20,21.02,5.00
447,30.79,35.00,4.21,21.05,5.00
448,30.76,35.00,4.24,21.21,5.00
449,30.78,35.00,4.22,21.09,5.00
450,30.78,35.00,4.22,21.09,5.00
451,30.79,35.00,4.21,21.05,5.00
452,30.80,35.00,4.20,20.98,5.00
453,30.82,35.00,4.18,20.90,5.00
454,30.82,35.00,4.18,20.90,5.00
455,30.82,35.00,4.18,20.90,5.00
456,30.83,35.00,4.17,20.86,5.00
457,30.83,35.00,4.17,20.86,5.00
458,30.82,35.00,4.18,20.90,5.00
459,30.84,35.00,4.16,20.82,5.00
460,30.84,35.00,4.16,20.82,5.00
461,30.84,35.00,4.16,20.82,5.00
462,30.83,35.00,4.17,20.86,5.00
463,30.83,35.00,4.17,20.86,5.00
464,30.84,35.00,4.16,20.82,5.00
465,30.84,35.00,4.16,20.82,5.00
466,30.83,35.00,4.17,20.86,5.00
467,30.83,35.00,4.17,20.86,5.00
468,30.83,35.00,4.17,20.86,5.00
469,30.84,35.00,4.16,20.82,5.00
470,30.84,35.00,4.16,20.78,5.00
471,30.83,35.00,4.17,20.86,5.00
472,30.84,35.00,4.16,20.82,5.00
473,30.84,35.00,4.16,20.78,5.00
474,30.84,35.00,4.16,20.78,5.00
475,30.84,35.00,4.16,20.78,5.00
476,30.85,35.00,4.15,20.74,5.00
477,30.84,35.00,4.16,20.82,5.00
478,30.83,35.00,4.17,20.86,5.00
479,30.83,35.00,4.17,20.86,5.00
480,30.85,35.00,4.15,20.74,5.00
481,30.85,35.00,4.15,20.74,5.00
482,30.85,35.00,4.15,20.74,5.00
483,30.85,35.00,4.15,20.74,5.00
484,30.84,35.00,4.16,20.78,5.00
485,30.85,35.00,4.15,20.74,5.00
486,30.84,35.00,4.16,20.78,5.00
487,30.85,35.00,4.15,20.74,5.00
488,30.84,35.00,4.16,20.78,5.00
489,30.84,35.00,4.16,20.78,5.00
490,30.84,35.00,4.16,20.82,5.00
491,30.84,35.00,4.16,20.82,5.00
492,30.83,35.00,4.17,20.86,5.00
493,30.84,35.00,4.16,20.82,5.00
494,30.82,35.00,4.18,20.90,5.00
495,30.82,35.00,4.18,20.90,5.00
496,30.76,35.00,4.24,21.21,5.00
497,30.77,35.00,4.23,21.17,5.00
498,30.78,35.00,4.22,21.09,5.00
499,30.80,35.00,4.20,20.98,5.00
500,30.80,35.00,4.20,20.98,5.00
502,30.80,35.00,4.20,20.98,5.00
503,30.81,35.00,4.19,20.94,5.00
504,30.80,35.00,4.20,20.98,5.00
505,30.80,35.00,4.20,21.02,5.00
506,30.80,35.00,4.20,21.02,5.00
507,30.81,35.00,4.19,20.94,5.00
508,30.81,35.00,4.19,20.94,5.00
509,30.80,35.00,4.20,20.98,5.00
510,30.81,35.00,4.19,20.94,5.00
511,30.80,35.00,4.20,21.02,5.00
512,30.81,35.00,4.19,20.94,5.00
513,30.81,35.00,4.19,20.94,5.00
514,30.81,35.00,4.19,20.94,5.00
515,30.79,35.00,4.21,21.05,5.00
516,30.79,35.00,4.21,21.05,5.00
517,30.80,35.00,4.20,21.02,5.00
518,30.80,35.00,4.20,20.98,5.00
519,30.80,35.00,4.20,20.98,5.00
520,30.82,35.00,4.18,20.90,5.00
521,30.82,35.00,4.18,20.90,5.00
522,30.83,35.00,4.17,20.86,5.00
523,30.83,35.00,4.17,20.86,5.00
524,30.82,35.00,4.18,20.90,5.00
525,30.84,35.00,4.16,20.82,5.00
526,30.83,35.00,4.17,20.86,5.00
527,30.82,35.00,4.18,20.90,5.00
528,30.81,35.00,4.19,20.94,5.00
529,30.82,35.00,4.18,20.90,5.00
530,30.80,35.00,4.20,20.98,5.00
531,30.80,35.00,4.20,21.02,5.00
532,30.81,35.00,4.19,20.94,5.00
533,30.81,35.00,4.19,20.94,5.00
534,30.80,35.00,4.20,20.98,5.00
535,30.80,35.00,4.20,20.98,5.00
536,30.81,35.00,4.19,20.94,5.00
537,30.81,35.00,4.19,20.94,5.00
538,30.81,35.00,4.19,20.94,5.00
539,30.79,35.00,4.21,21.05,5.00
540,30.80,35.00,4.20,21.02,5.00
541,30.80,35.00,4.20,20.98,5.00
542,30.80,35.00,4.20,20.98,5.00
543,30.81,35.00,4.19,20.94,5.00
544,30.81,35.00,4.19,20.94,5.00
545,30.83,35.00,4.17,20.86,5.00
546,30.81,35.00,4.19,20.94,5.00
547,30.82,35.00,4.18,20.90,5.00
548,30.82,35.00,4.18,20.90,5.00
549,30.83,35.00,4.17,20.86,5.00
550,30.82,35.00,4.18,20.90,5.00
551,30.84,35.00,4.16,20.82,5.00
552,30.84,35.00,4.16,20.82,5.00
553,30.84,35.00,4.16,20.78,5.00
554,30.84,35.00,4.16,20.78,5.00
555,30.83,35.00,4.17,20.86,5.00
556,30.84,35.00,4.16,20.82,5.00
557,30.80,35.00,4.20,21.02,5.00
558,30.80,35.00,4.20,20.98,5.00
559,30.81,35.00,4.19,20.94,5.00
560,30.83,35.00,4.17,20.86,5.00
561,30.79,35.00,4.21,21.05,5.00
562,30.82,35.00,4.18,20.90,5.00
563,30.82,35.00,4.18,20.90,5.00
564,30.82,35.00,4.18,20.90,5.00
565,30.83,35.00,4.17,20.86,5.00
566,30.84,35.00,4.16,20.82,5.00
567,30.83,35.00,4.17,20.86,5.00
568,30.82,35.00,4.18,20.90,5.00
569,30.81,35.00,4.19,20.94,5.00
570,30.83,35.00,4.17,20.86,5.00
571,30.84,35.00,4.16,20.78,5.00
572,30.85,35.00,4.15,20.74,5.00
573,30.85,35.00,4.15,20.74,5.00
574,30.86,35.00,4.14,20.70,5.00
575,30.86,35.00,4.14,20.70,5.00
576,30.86,35.00,4.14,20.70,5.00
577,30.84,35.00,4.16,20.78,5.00
578,30.84,35.00,4.16,20.78,5.00
579,30.85,35.00,4.15,20.74,5.00
580,30.87,35.00,4.13,20.66,5.00
581,30.85,35.00,4.15,20.74,5.00
582,30.87,35.00,4.13,20.66,5.00
583,30.88,35.00,4.12,20.62,5.00
584,30.88,35.00,4.12,20.62,5.00
585,30.86,35.00,4.14,20.70,5.00
586,30.86,35.00,4.14,20.70,5.00
587,30.88,35.00,4.12,20.62,5.00
588,30.87,35.00,4.13,20.66,5.00
589,30.87,35.00,4.13,20.66,5.00
590,30.88,35.00,4.12,20.59,5.00
591,30.88,35.00,4.12,20.59,5.00
592,30.88,35.00,4.12,20.62,5.00
593,30.88,35.00,4.12,20.59,5.00
594,30.88,35.00,4.12,20.59,5.00
595,30.88,35.00,4.12,20.59,5.00
596,30.88,35.00,4.12,20.62,5.00
597,30.88,35.00,4.12,20.59,5.00
598,30.89,35.00,4.11,20.55,5.00
599,30.88,35.00,4.12,20.59,5.00
600,30.88,35.00,4.12,20.59,5.00
601,30.87,35.00,4.13,20.66,5.00
602,30.88,35.00,4.12,20.59,5.00
603,30.88,35.00,4.12,20.59,5.00
604,30.89,35.00,4.11,20.55,5.00
605,30.89,35.00,4.11,20.55,5.00
606,30.89,35.00,4.11,20.55,5.00
607,30.90,35.00,4.10,20.51,5.00
608,30.90,35.00,4.10,20.51,5.00
609,30.90,35.00,4.10,20.51,5.00
610,30.91,35.00,4.09,20.47,5.00
611,30.91,35.00,4.09,20.47,5.00
612,30.90,35.00,4.10,20.51,5.00
613,30.90,35.00,4.10,20.51,5.00
614,30.89,35.00,4.11,20.55,5.00
615,30.91,35.00,4.09,20.47,5.00
616,30.91,35.00,4.09,20.47,5.00
617,30.91,35.00,4.09,20.43,5.00
618,30.91,35.00,4.09,20.47,5.00
619,30.91,35.00,4.09,20.43,5.00
620,30.92,35.00,4.08,20.39,5.00
621,30.92,35.00,4.08,20.39,5.00
622,30.92,35.00,4.08,20.39,5.00
623,30.92,35.00,4.08,20.39,5.00
624,30.93,35.00,4.07,20.35,5.00
625,30.93,35.00,4.07,20.35,5.00
626,30.92,35.00,4.08,20.39,5.00
627,30.92,35.00,4.08,20.39,5.00
628,30.92,35.00,4.08,20.39,5.00
629,30.92,35.00,4.08,20.39,5.00
630,30.92,35.00,4.08,20.39,5.00
631,30.91,35.00,4.09,20.47,5.00
632,30.91,35.00,4.09,20.43,5.00
633,30.90,35.00,4.10,20.51,5.00
634,30.88,35.00,4.12,20.62,5.00
635,30.88,35.00,4.12,20.59,5.00
636,30.84,35.00,4.16,20.82,5.00
637,30.80,35.00,4.20,21.02,5.00
