238,33.80,35.00,1.20,48.12,40.00
239,33.82,35.00,1.18,47.19,40.00
240,33.88,35.00,1.12,45.00,40.00
241,33.89,35.00,1.11,44.38,40.00
242,33.91,35.00,1.09,43.75,40.00
243,33.93,35.00,1.07,42.81,40.00
244,33.93,35.00,1.07,42.81,40.00
245,33.95,35.00,1.05,42.19,40.00
246,33.93,35.00,1.07,42.81,40.00
247,33.93,35.00,1.07,42.81,40.00
248,33.88,35.00,1.12,44.69,40.00
249,33.91,35.00,1.09,43.75,40.00
251,33.92,35.00,1.08,43.12,40.00
252,33.91,35.00,1.09,43.44,40.00
253,33.93,35.00,1.07,42.81,40.00
254,33.96,35.00,1.04,41.56,40.00
255,33.92,35.00,1.08,43.12,40.00
256,33.94,35.00,1.06,42.50,40.00
257,33.97,35.00,1.03,41.25,40.00
258,33.94,35.00,1.06,42.50,40.00
259,33.94,35.00,1.06,42.50,40.00
260,33.90,35.00,1.10,44.06,40.00
261,33.94,35.00,1.06,42.50,40.00
262,33.93,35.00,1.07,42.81,40.00
263,33.87,35.00,1.13,45.31,40.00
264,33.91,35.00,1.09,43.44,40.00
265,33.92,35.00,1.08,43.12,40.00
266,33.93,35.00,1.07,42.81,40.00
267,33.97,35.00,1.03,41.25,40.00
268,33.95,35.00,1.05,41.88,40.00
269,33.96,35.00,1.04,41.56,40.00
270,33.98,35.00,1.02,40.62,40.00
271,33.96,35.00,1.04,41.56,40.00
272,33.95,35.00,1.05,41.88,40.00
273,33.98,35.00,1.02,40.94,40.00
274,33.98,35.00,1.02,40.62,40.00
275,33.98,35.00,1.02,40.62,40.00
276,33.99,35.00,1.01,40.31,40.00
277,33.97,35.00,1.03,41.25,40.00
278,33.98,35.00,1.02,40.62,40.00
279,34.02,35.00,0.98,39.38,40.00
280,34.01,35.00,0.99,39.69,40.00
281,33.98,35.00,1.02,40.62,40.00
282,34.02,35.00,0.98,39.06,40.00
283,34.00,35.00,1.00,40.00,40.00
284,34.02,35.00,0.98,39.06,40.00
285,34.02,35.00,0.98,39.06,40.00
286,34.02,35.00,0.98,39.38,40.00
287,34.00,35.00,1.00,40.00,40.00
288,34.01,35.00,0.99,39.69,40.00
289,34.02,35.00,0.98,39.38,40.00
290,34.02,35.00,0.98,39.06,40.00
291,33.97,35.00,1.03,41.25,40.00
292,33.99,35.00,1.01,40.31,40.00
293,33.98,35.00,1.02,40.62,40.00
294,33.98,35.00,1.02,40.62,40.00
295,33.90,35.00,1.10,44.06,40.00
296,33.92,35.00,1.08,43.12,40.00
297,33.89,35.00,1.11,44.38,40.00
298,33.90,35.00,1.10,44.06,40.00
299,33.84,35.00,1.16,46.25,40.00
300,33.92,35.00,1.08,43.12,40.00
301,33.95,35.00,1.05,42.19,40.00
302,33.88,35.00,1.12,45.00,40.00
303,33.90,35.00,1.10,44.06,40.00
304,33.91,35.00,1.09,43.75,40.00
305,33.91,35.00,1.09,43.44,40.00
306,33.88,35.00,1.12,44.69,40.00
307,33.82,35.00,1.18,47.19,40.00
308,33.82,35.00,1.18,47.19,40.00
309,33.82,35.00,1.18,47.19,40.00
310,33.84,35.00,1.16,46.25,40.00
311,33.88,35.00,1.12,45.00,40.00
312,33.91,35.00,1.09,43.75,40.00
313,33.93,35.00,1.07,42.81,40.00
314,33.94,35.00,1.06,42.50,40.00
315,33.93,35.00,1.07,42.81,40.00
316,33.91,35.00,1.09,43.75,40.00
317,33.93,35.00,1.07,42.81,40.00
318,33.93,35.00,1.07,42.81,40.00
319,33.92,35.00,1.08,43.12,40.00
320,33.90,35.00,1.10,44.06,40.00
321,33.89,35.00,1.11,44.38,40.00
322,33.91,35.00,1.09,43.75,40.00
323,33.91,35.00,1.09,43.44,40.00
324,33.92,35.00,1.08,43.12,40.00
325,33.92,35.00,1.08,43.12,40.00
326,33.89,35.00,1.11,44.38,40.00
327,33.87,35.00,1.13,45.31,40.00
328,33.89,35.00,1.11,44.38,40.00
329,33.91,35.00,1.09,43.75,40.00
330,33.92,35.00,1.08,43.12,40.00
331,33.92,35.00,1.08,43.12,40.00
332,33.85,35.00,1.15,45.94,40.00
333,33.89,35.00,1.11,44.38,40.00
334,33.89,35.00,1.11,44.38,40.00
335,33.91,35.00,1.09,43.75,40.00
336,33.91,35.00,1.09,43.44,40.00
337,33.85,35.00,1.15,45.94,40.00
338,33.85,35.00,1.15,45.94,40.00
339,33.88,35.00,1.12,44.69,40.00
340,33.90,35.00,1.10,44.06,40.00
341,33.86,35.00,1.14,45.62,40.00
342,33.82,35.00,1.18,47.19,40.00
343,33.83,35.00,1.17,46.88,40.00
344,33.85,35.00,1.15,45.94,40.00
345,33.87,35.00,1.13,45.31,40.00
346,33.91,35.00,1.09,43.75,40.00
347,33.90,35.00,1.10,44.06,40.00
348,33.88,35.00,1.12,45.00,40.00
349,33.89,35.00,1.11,44.38,40.00
350,33.90,35.00,1.10,44.06,40.00
351,33.91,35.00,1.09,43.75,40.00
352,33.87,35.00,1.13,45.31,40.00
353,33.85,35.00,1.15,45.94,40.00
354,33.88,35.00,1.12,44.69,40.00
355,33.88,35.00,1.12,44.69,40.00
356,33.90,35.00,1.10,44.06,40.00
357,33.88,35.00,1.12,44.69,40.00
358,33.84,35.00,1.16,46.56,40.00
359,33.86,35.00,1.14,45.62,40.00
360,33.85,35.00,1.15,45.94,40.00
361,33.87,35.00,1.13,45.31,40.00
362,33.84,35.00,1.16,46.56,40.00
363,33.86,35.00,1.14,45.62,40.00
364,33.84,35.00,1.16,46.56,40.00
365,33.80,35.00,1.20,48.12,40.00
366,33.80,35.00,1.20,47.81,40.00
367,33.70,35.00,1.30,51.88,40.00
368,33.75,35.00,1.25,50.00,40.00
369,33.75,35.00,1.25,50.00,40.00
370,33.80,35.00,1.20,47.81,40.00
371,33.80,35.00,1.20,48.12,40.00
372,33.80,35.00,1.20,48.12,40.00
373,33.76,35.00,1.24,49.69,40.00
374,33.76,35.00,1.24,49.69,40.00
375,33.72,35.00,1.28,51.25,40.00
376,33.77,35.00,1.23,49.06,40.00
377,33.80,35.00,1.20,48.12,40.00
378,33.79,35.00,1.21,48.44,40.00
